"DATE","TIME","C0ppb","CO_sd","Number","Other","Center"
2010-08-20,"20:00:01",157.475,9.27970790075874,48,12,2010-08-20 20:35:31
2010-08-20,"21:00:01",173.575,5.36076850675823,60,0,2010-08-20 21:29:31
2010-08-20,"22:00:01",180.133333333333,5.48976448714276,60,0,2010-08-20 22:29:31
2010-08-20,"23:00:01",191.93,4.03872357751719,60,0,2010-08-20 23:29:31
2010-08-21,"00:00:01",208.578723404255,5.39625216843227,47,13,2010-08-21 00:36:01
2010-08-21,"01:00:01",208.546666666667,5.73545224279468,60,0,2010-08-21 01:29:31
2010-08-21,"02:00:01",207.023333333333,6.21270886268054,60,0,2010-08-21 02:29:31
2010-08-21,"03:00:01",221.931666666667,14.1935589553575,60,0,2010-08-21 03:29:31
2010-08-21,"04:00:01",240.314893617021,4.74149025937426,47,13,2010-08-21 04:36:01
2010-08-21,"05:00:01",259.306666666667,25.3493881627543,60,0,2010-08-21 05:29:31
2010-08-21,"06:00:01",255.745,9.11088797324481,60,0,2010-08-21 06:29:31
2010-08-21,"07:00:01",211.042222222222,16.2312057594019,45,15,2010-08-21 07:26:41
2010-08-21,"08:00:01",176.493617021277,11.4541316687439,47,13,2010-08-21 08:36:01
2010-08-21,"09:00:01",159.751666666667,3.68738075551714,60,0,2010-08-21 09:29:31
2010-08-21,"10:00:01",153.005,5.86481681480219,60,0,2010-08-21 10:29:31
2010-08-21,"11:00:01",142.245,6.32657630923789,60,0,2010-08-21 11:29:31
2010-08-21,"12:00:01",132.497872340426,5.83562855158246,47,13,2010-08-21 12:36:01
2010-08-21,"13:00:01",127.45,9.54258075457719,60,0,2010-08-21 13:29:31
2010-08-21,"14:00:01",119.99,5.03003521233084,60,0,2010-08-21 14:29:31
2010-08-21,"15:00:01",116.903333333333,6.06593619492523,60,0,2010-08-21 15:29:31
2010-08-21,"16:00:01",122.365957446809,3.71865313367416,47,13,2010-08-21 16:36:01
2010-08-21,"17:00:01",131.57,7.16117829524382,60,0,2010-08-21 17:29:31
2010-08-21,"18:00:01",135.106666666667,4.53494404751859,60,0,2010-08-21 18:29:31
2010-08-21,"19:00:01",135.135,5.09332647454207,60,0,2010-08-21 19:29:31
2010-08-21,"20:00:01",155.916666666667,6.26266659720932,48,12,2010-08-21 20:35:31
2010-08-21,"21:00:01",173.65,6.24026020752558,60,0,2010-08-21 21:29:31
2010-08-21,"22:00:01",175.84,6.3435861108495,60,0,2010-08-21 22:29:31
2010-08-21,"23:00:01",163.978333333333,5.30497341537666,60,0,2010-08-21 23:29:31
2010-08-22,"00:00:01",165.91914893617,4.32890378220591,47,13,2010-08-22 00:36:01
2010-08-22,"01:00:01",166.521666666667,4.73093288778234,60,0,2010-08-22 01:29:31
2010-08-22,"02:00:01",161.918333333333,6.37754247517011,60,0,2010-08-22 02:29:31
2010-08-22,"03:00:01",181.626666666667,15.9284083351224,60,0,2010-08-22 03:29:31
2010-08-22,"04:00:01",191.585106382979,4.80791822994401,47,13,2010-08-22 04:36:01
2010-08-22,"05:00:01",179.715,8.27108143688558,60,0,2010-08-22 05:29:31
2010-08-22,"06:00:01",173.482222222222,8.70254113591094,45,15,2010-08-22 06:26:41
2010-08-22,"07:00:01",161.668333333333,9.02845767684597,60,0,2010-08-22 07:29:31
2010-08-22,"08:00:01",147.651063829787,6.48224573070387,47,13,2010-08-22 08:36:01
2010-08-22,"09:00:01",137.24,5.10570302601224,60,0,2010-08-22 09:29:31
2010-08-22,"10:00:01",133.295,6.35376373178308,60,0,2010-08-22 10:29:31
2010-08-22,"11:00:01",124.46,3.17848700815607,60,0,2010-08-22 11:29:31
2010-08-22,"12:00:01",122.93829787234,3.10711338085965,47,13,2010-08-22 12:36:01
2010-08-22,"13:00:01",120.985,4.34128095600631,60,0,2010-08-22 13:29:31
2010-08-22,"14:00:01",124.673333333333,3.98339207577895,60,0,2010-08-22 14:29:31
2010-08-22,"15:00:01",121.85,5.17806651959551,60,0,2010-08-22 15:29:31
2010-08-22,"16:00:01",117.346808510638,4.71537038352652,47,13,2010-08-22 16:36:01
2010-08-22,"17:00:01",131.015,4.85658124156615,60,0,2010-08-22 17:29:31
2010-08-22,"18:00:01",128.358333333333,3.96361808977378,60,0,2010-08-22 18:29:31
2010-08-22,"19:00:01",132.495,4.59068419257219,60,0,2010-08-22 19:29:31
2010-08-22,"20:00:01",150.629787234043,7.3653688739532,47,13,2010-08-22 20:36:01
2010-08-22,"21:00:01",159.368333333333,7.08647534168867,60,0,2010-08-22 21:29:31
2010-08-22,"22:00:01",161.75,6.18838441718962,60,0,2010-08-22 22:29:31
2010-08-22,"23:00:01",163.626666666667,4.43533067449209,60,0,2010-08-22 23:29:31
2010-08-23,"00:00:01",170.742553191489,6.21560954654913,47,13,2010-08-23 00:36:01
2010-08-23,"01:00:01",180.27,5.08788191420373,60,0,2010-08-23 01:29:31
2010-08-23,"02:00:01",180.741666666667,6.73939321481947,60,0,2010-08-23 02:29:31
2010-08-23,"03:00:01",221.69,14.684751690219,60,0,2010-08-23 03:29:31
2010-08-23,"04:00:01",238.987234042553,10.9781525534815,47,13,2010-08-23 04:36:01
2010-08-23,"05:00:01",256.24,40.9233396397793,45,15,2010-08-23 05:26:41
2010-08-23,"06:00:01",293.91,43.0193243924918,60,0,2010-08-23 06:29:31
2010-08-23,"07:00:01",242.26,18.3755382718347,60,0,2010-08-23 07:29:31
2010-08-23,"08:00:01",241.495744680851,7.85479519692073,47,13,2010-08-23 08:36:01
2010-08-23,"09:00:01",206.965,13.2701120146499,60,0,2010-08-23 09:29:31
2010-08-23,"10:00:01",190.533333333333,8.98367005647557,60,0,2010-08-23 10:29:31
2010-08-23,"11:00:01",185.626666666667,10.0942149343692,60,0,2010-08-23 11:29:31
2010-08-23,"12:00:01",163.202127659574,6.37080601554439,47,13,2010-08-23 12:36:01
2010-08-23,"13:00:01",149.521666666667,6.83872551479197,60,0,2010-08-23 13:29:31
2010-08-23,"14:00:01",147.41,9.15930017310367,60,0,2010-08-23 14:29:31
2010-08-23,"15:00:01",138.895,7.27217648626995,60,0,2010-08-23 15:29:31
2010-08-23,"16:00:01",138.134042553191,3.3015988614046,47,13,2010-08-23 16:36:01
2010-08-23,"17:00:01",141.621666666667,5.23981147502325,60,0,2010-08-23 17:29:31
2010-08-23,"18:00:01",151.118333333333,3.94102678123297,60,0,2010-08-23 18:29:31
2010-08-23,"19:00:01",165.481666666667,8.90881284614755,60,0,2010-08-23 19:29:31
2010-08-23,"20:00:01",193.80652173913,5.02143857979245,46,14,2010-08-23 20:36:29
2010-08-23,"21:00:01",196.645,4.06866592052989,60,0,2010-08-23 21:29:31
2010-08-23,"22:00:01",209.991666666667,5.9440125597726,60,0,2010-08-23 22:29:31
2010-08-23,"23:00:01",221.07,12.0970832736166,60,0,2010-08-23 23:29:31
2010-08-24,"00:00:01",253.5,5.91604381897946,48,12,2010-08-24 00:35:16
2010-08-24,"01:00:01",274.042372881356,68.6407946546664,59,1,2010-08-24 01:29:50
2010-08-24,"02:00:01",249.515,6.15648548762376,60,0,2010-08-24 02:29:31
2010-08-24,"03:00:01",273.893333333333,17.6138126332781,60,0,2010-08-24 03:29:31
2010-08-24,"04:00:01",282.3125,4.59661516419876,32,28,2010-08-24 04:35:04
2010-08-24,"05:00:01",327.441666666667,35.9127959428026,60,0,2010-08-24 05:29:31
2010-08-24,"06:00:01",433.035,97.8923168761974,60,0,2010-08-24 06:29:31
2010-08-24,"07:00:01",296.183333333333,27.846669561183,60,0,2010-08-24 07:29:31
2010-08-24,"08:00:01",227.842553191489,12.283246714987,47,13,2010-08-24 08:36:01
2010-08-24,"09:00:01",212.395,6.30255328942974,60,0,2010-08-24 09:29:31
2010-08-24,"10:00:01",189.278333333333,6.39176089545227,60,0,2010-08-24 10:29:31
2010-08-24,"11:00:01",190.701666666667,3.56187399098896,60,0,2010-08-24 11:29:31
2010-08-24,"12:00:01",189.208510638298,3.58116023142573,47,13,2010-08-24 12:36:01
2010-08-24,"13:00:01",184.656666666667,4.02085102159395,60,0,2010-08-24 13:29:31
2010-08-24,"14:00:01",182.196666666667,3.36572789954645,60,0,2010-08-24 14:29:31
2010-08-24,"15:00:01",180.916666666667,3.10167623717015,60,0,2010-08-24 15:29:31
2010-08-24,"16:00:01",179.370833333333,4.42391750593191,48,12,2010-08-24 16:35:16
2010-08-24,"17:00:01",193.698333333333,7.10436704242161,60,0,2010-08-24 17:29:31
2010-08-24,"18:00:01",201.868333333333,4.61726647677109,60,0,2010-08-24 18:29:31
2010-08-24,"19:00:01",203.833333333333,3.45183157800867,60,0,2010-08-24 19:29:31
2010-08-24,"20:00:01",216.185106382979,3.79645021402455,47,13,2010-08-24 20:36:01
2010-08-24,"21:00:01",231.571666666667,5.42630415993779,60,0,2010-08-24 21:29:31
2010-08-24,"22:00:01",230.195,5.14446963219827,60,0,2010-08-24 22:29:31
2010-08-24,"23:00:01",226.903333333333,5.2220837021337,60,0,2010-08-24 23:29:31
2010-08-25,"00:00:01",246.646808510638,8.14680121444927,47,13,2010-08-25 00:36:01
2010-08-25,"01:00:01",250.681666666667,4.96029973351688,60,0,2010-08-25 01:29:31
2010-08-25,"02:00:01",281.77,23.3686759776662,60,0,2010-08-25 02:29:31
2010-08-25,"03:00:01",336.822222222222,6.00472877628688,45,15,2010-08-25 03:26:41
2010-08-25,"04:00:01",371.357692307692,23.2182766595784,52,8,2010-08-25 04:32:44
2010-08-25,"05:00:01",390.473333333333,26.1624317707317,60,0,2010-08-25 05:29:31
2010-08-25,"06:00:01",406.546666666667,25.3222382780912,60,0,2010-08-25 06:29:31
2010-08-25,"07:00:01",376.703333333333,37.1971520992372,60,0,2010-08-25 07:29:31
2010-08-25,"08:00:01",308.902127659574,21.2546720118466,47,13,2010-08-25 08:36:01
2010-08-25,"09:00:01",282.611666666667,8.27370946804285,60,0,2010-08-25 09:29:31
2010-08-25,"10:00:01",246.966666666667,10.8959900362499,60,0,2010-08-25 10:29:31
2010-08-25,"11:00:01",232,9.81130444514155,60,0,2010-08-25 11:29:31
2010-08-25,"12:00:01",236.878947368421,18.1555494713927,19,13,2010-08-25 12:38:13
2010-08-25,"13:00:01",208.368333333333,8.76297085423034,60,0,2010-08-25 13:29:31
2010-08-25,"14:00:01",198.345,8.10142119777319,60,0,2010-08-25 14:29:31
2010-08-25,"15:00:01",190.273333333333,5.03741481541861,60,0,2010-08-25 15:29:31
2010-08-25,"16:00:01",188.140425531915,5.64811086441522,47,13,2010-08-25 16:36:01
2010-08-25,"17:00:01",186.496666666667,3.17388531969869,60,0,2010-08-25 17:29:31
2010-08-25,"18:00:01",195.546666666667,5.16475889691637,60,0,2010-08-25 18:29:31
2010-08-25,"19:00:01",204.756666666667,4.59123581704138,60,0,2010-08-25 19:29:31
2010-08-25,"20:00:01",197.08125,5.92835437860271,48,12,2010-08-25 20:35:31
2010-08-25,"21:00:01",177.065,7.19945442848252,60,0,2010-08-25 21:29:31
2010-08-25,"22:00:01",174.773333333333,5.80761821907493,60,0,2010-08-25 22:29:31
2010-08-25,"23:00:01",188.816666666667,4.85306705980926,60,0,2010-08-25 23:29:31
2010-08-26,"00:00:01",207.423404255319,5.75704531576812,47,13,2010-08-26 00:36:01
2010-08-26,"01:00:01",212.32,5.52080195599227,60,0,2010-08-26 01:29:31
2010-08-26,"02:00:01",212.677777777778,6.58517235533702,45,15,2010-08-26 02:26:41
2010-08-26,"03:00:01",225.133333333333,8.10500298866865,60,0,2010-08-26 03:29:31
2010-08-26,"04:00:01",231.31914893617,5.10726840535059,47,13,2010-08-26 04:36:01
2010-08-26,"05:00:01",230.421666666667,10.4285152048856,60,0,2010-08-26 05:29:31
2010-08-26,"06:00:01",229.9,9.62623533784942,60,0,2010-08-26 06:29:31
2010-08-26,"07:00:01",261.265,11.1775778128677,60,0,2010-08-26 07:29:31
2010-08-26,"08:00:01",251.912765957447,6.53683931805886,47,13,2010-08-26 08:36:01
2010-08-26,"09:00:01",221.141666666667,8.16236281150664,60,0,2010-08-26 09:29:31
2010-08-26,"10:00:01",203.788333333333,6.92690876017228,60,0,2010-08-26 10:29:31
2010-08-26,"11:00:01",198.156666666667,3.61397319578978,60,0,2010-08-26 11:29:31
2010-08-26,"12:00:01",185.6,6.20259412770524,47,13,2010-08-26 12:36:01
2010-08-26,"13:00:01",176.423333333333,5.2726787540052,60,0,2010-08-26 13:29:31
2010-08-26,"14:00:01",165.18,4.94148128481082,60,0,2010-08-26 14:29:31
2010-08-26,"15:00:01",165.125,4.79164615569179,60,0,2010-08-26 15:29:31
2010-08-26,"16:00:01",179.16170212766,4.49485470053354,47,13,2010-08-26 16:36:01
2010-08-26,"17:00:01",185.96,6.09910246244951,60,0,2010-08-26 17:29:31
2010-08-26,"18:00:01",176.823333333333,5.34404045283921,60,0,2010-08-26 18:29:31
2010-08-26,"19:00:01",191.663333333333,7.3593009677865,60,0,2010-08-26 19:29:31
2010-08-26,"20:00:01",215.910638297872,4.8315194316593,47,13,2010-08-26 20:36:01
2010-08-26,"21:00:01",212.276666666667,3.59700283271102,60,0,2010-08-26 21:29:31
2010-08-26,"22:00:01",196.805,4.44664890009071,60,0,2010-08-26 22:29:31
2010-08-26,"23:00:01",194.893333333333,5.31230955125561,60,0,2010-08-26 23:29:31
2010-08-27,"00:00:01",201.68085106383,8.29024146860456,47,13,2010-08-27 00:36:01
2010-08-27,"01:00:01",208.295555555556,5.92958512865612,45,15,2010-08-27 01:26:41
2010-08-27,"02:00:01",220.586666666667,6.82551212871306,60,0,2010-08-27 02:29:31
2010-08-27,"03:00:01",240.213333333333,14.7099812380097,60,0,2010-08-27 03:29:31
2010-08-27,"04:00:01",249.448936170213,10.6188280762629,47,13,2010-08-27 04:36:01
2010-08-27,"05:00:01",256.248333333333,15.2947259289906,60,0,2010-08-27 05:29:31
2010-08-27,"06:00:01",232.201666666667,19.196631869712,60,0,2010-08-27 06:29:31
2010-08-27,"07:00:01",231.073333333333,8.10918848301773,60,0,2010-08-27 07:29:31
2010-08-27,"08:00:01",212.727659574468,8.69179278369167,47,13,2010-08-27 08:36:01
2010-08-27,"09:00:01",192.688333333333,26.355979552885,60,0,2010-08-27 09:29:31
2010-08-27,"10:00:01",141.11,12.8579026678906,60,0,2010-08-27 10:29:31
2010-08-27,"11:00:01",126.351666666667,4.03474283164542,60,0,2010-08-27 11:29:31
2010-08-27,"12:00:01",133.944680851064,3.88703578302778,47,13,2010-08-27 12:36:01
2010-08-27,"13:00:01",130.886666666667,5.39228785967347,60,0,2010-08-27 13:29:31
2010-08-27,"14:00:01",124.755,5.82244124349042,60,0,2010-08-27 14:29:31
2010-08-27,"15:00:01",120.04,4.65312725168128,60,0,2010-08-27 15:29:31
2010-08-27,"16:00:01",114.257446808511,4.85662902777364,47,13,2010-08-27 16:36:01
2010-08-27,"17:00:01",117.695,5.28475341374295,60,0,2010-08-27 17:29:31
2010-08-27,"18:00:01",124.845,9.46055907259723,60,0,2010-08-27 18:29:31
2010-08-27,"19:00:01",152.466666666667,3.73070932804949,60,0,2010-08-27 19:29:31
2010-08-27,"20:00:01",174.963829787234,6.02979650431433,47,13,2010-08-27 20:36:01
2010-08-27,"21:00:01",162.205,6.51281461714427,60,0,2010-08-27 21:29:31
2010-08-27,"22:00:01",149.248333333333,6.56277358859356,60,0,2010-08-27 22:29:31
2010-08-27,"23:00:01",148.006666666667,4.40068818449742,60,0,2010-08-27 23:29:31
2010-08-28,"00:00:01",147.890909090909,10.317381076258,33,27,2010-08-28 00:34:22
2010-08-28,"01:00:01",148.16,4.78203559237901,60,0,2010-08-28 01:29:31
2010-08-28,"02:00:01",151.841666666667,7.40293784254366,60,0,2010-08-28 02:29:31
2010-08-28,"03:00:01",174.271666666667,10.5870258249996,60,0,2010-08-28 03:29:31
2010-08-28,"04:00:01",193.448936170213,5.54353804542321,47,13,2010-08-28 04:36:01
2010-08-28,"05:00:01",197.313333333333,15.4342725245339,60,0,2010-08-28 05:29:31
2010-08-28,"06:00:01",189.893333333333,26.7075553752921,60,0,2010-08-28 06:29:31
2010-08-28,"07:00:01",151.833333333333,11.7484750783524,60,0,2010-08-28 07:29:31
2010-08-28,"08:00:01",134.265957446808,4.5984059901583,47,13,2010-08-28 08:36:01
2010-08-28,"09:00:01",125.846666666667,6.36205559645853,60,0,2010-08-28 09:29:31
2010-08-28,"10:00:01",125.201666666667,5.44125769567427,60,0,2010-08-28 10:29:31
2010-08-28,"11:00:01",118.423333333333,3.47993603421958,60,0,2010-08-28 11:29:31
2010-08-28,"12:00:01",118.829787234043,4.35645023492737,47,13,2010-08-28 12:36:01
2010-08-28,"13:00:01",119.013333333333,4.03915021548801,60,0,2010-08-28 13:29:31
2010-08-28,"14:00:01",120.595,5.19097734176445,60,0,2010-08-28 14:29:31
2010-08-28,"15:00:01",111.926666666667,3.93781608004056,60,0,2010-08-28 15:29:31
2010-08-28,"16:00:01",114.395744680851,4.94794456432728,47,13,2010-08-28 16:36:01
2010-08-28,"17:00:01",116.908333333333,3.85773674171289,60,0,2010-08-28 17:29:31
2010-08-28,"18:00:01",112.231666666667,4.74114667052312,60,0,2010-08-28 18:29:31
2010-08-28,"19:00:01",121.318333333333,4.71476194796606,60,0,2010-08-28 19:29:31
2010-08-28,"20:00:01",127.482978723404,6.52111350684089,47,13,2010-08-28 20:36:01
2010-08-28,"21:00:01",127.653333333333,5.92645510035275,60,0,2010-08-28 21:29:31
2010-08-28,"22:00:01",141.123333333333,4.6266862859611,60,0,2010-08-28 22:29:31
2010-08-28,"23:00:01",140.904444444444,9.11392430084956,45,15,2010-08-28 23:26:41
2010-08-29,"00:00:01",148.341304347826,6.85045257505603,46,14,2010-08-29 00:36:31
2010-08-29,"01:00:01",152.65,8.06205802887929,60,0,2010-08-29 01:29:31
2010-08-29,"02:00:01",147.755,5.118342720392,60,0,2010-08-29 02:29:31
2010-08-29,"03:00:01",157.54,9.76533474653401,60,0,2010-08-29 03:29:31
2010-08-29,"04:00:01",174.002127659574,4.77900705357623,47,13,2010-08-29 04:36:01
2010-08-29,"05:00:01",160.308333333333,8.41381615320224,60,0,2010-08-29 05:29:31
2010-08-29,"06:00:01",152.601666666667,7.20716431851837,60,0,2010-08-29 06:29:31
2010-08-29,"07:00:01",151.111666666667,9.54182748489053,60,0,2010-08-29 07:29:31
2010-08-29,"08:00:01",157.104255319149,6.06267832357401,47,13,2010-08-29 08:36:01
2010-08-29,"09:00:01",143.151666666667,6.28019463335081,60,0,2010-08-29 09:29:31
2010-08-29,"10:00:01",138.695,3.8155091625485,60,0,2010-08-29 10:29:31
2010-08-29,"11:00:01",131.210169491525,4.77264818108694,59,1,2010-08-29 11:29:01
2010-08-29,"12:00:01",124.385106382979,2.89031205802842,47,13,2010-08-29 12:36:01
2010-08-29,"13:00:01",113.24,4.32956724654704,60,0,2010-08-29 13:29:31
2010-08-29,"14:00:01",108.055,4.28451785156031,60,0,2010-08-29 14:29:31
2010-08-29,"15:00:01",117.7,4.39248202103147,60,0,2010-08-29 15:29:31
2010-08-29,"16:00:01",125.064583333333,3.64350133118606,48,12,2010-08-29 16:35:16
2010-08-29,"17:00:01",128.16,5.46914922271636,60,0,2010-08-29 17:29:31
2010-08-29,"18:00:01",128.576666666667,4.24097712864025,60,0,2010-08-29 18:29:31
2010-08-29,"19:00:01",143.381666666667,5.49679387805774,60,0,2010-08-29 19:29:31
2010-08-29,"20:00:01",157.002127659574,3.94932516864547,47,13,2010-08-29 20:36:01
2010-08-29,"21:00:01",158.358333333333,5.77810864799396,60,0,2010-08-29 21:29:31
2010-08-29,"22:00:01",151.673333333333,4.7631349493222,45,15,2010-08-29 22:26:41
2010-08-29,"23:00:01",155.53,6.75451637983237,60,0,2010-08-29 23:29:31
2010-08-30,"00:00:01",163.113636363636,7.36915604991164,44,16,2010-08-30 00:36:06
2010-08-30,"01:00:01",164.855,5.5963797317279,60,0,2010-08-30 01:29:31
2010-08-30,"02:00:01",165.615,4.44273640672739,60,0,2010-08-30 02:29:31
2010-08-30,"03:00:01",193.913333333333,13.1423041431893,60,0,2010-08-30 03:29:31
2010-08-30,"04:00:01",222.883333333333,15.6456687410481,48,12,2010-08-30 04:35:16
2010-08-30,"05:00:01",214.155,17.7136969411254,60,0,2010-08-30 05:29:31
2010-08-30,"06:00:01",188.181666666667,23.0945183287324,60,0,2010-08-30 06:29:31
2010-08-30,"07:00:01",151.223333333333,8.14257208908762,60,0,2010-08-30 07:29:31
2010-08-30,"08:00:01",146.958333333333,6.99269629101963,48,12,2010-08-30 08:35:31
2010-08-30,"09:00:01",141.681666666667,4.80340598321108,60,0,2010-08-30 09:29:31
2010-08-30,"10:00:01",142.788333333333,5.94799757407844,60,0,2010-08-30 10:29:31
2010-08-30,"11:00:01",134.148333333333,6.07256937960008,60,0,2010-08-30 11:29:31
2010-08-30,"12:00:01",129.640425531915,5.81585761646433,47,13,2010-08-30 12:36:01
2010-08-30,"13:00:01",127.201666666667,3.27990758792237,60,0,2010-08-30 13:29:31
2010-08-30,"14:00:01",123.61,6.02423636063639,60,0,2010-08-30 14:29:31
2010-08-30,"15:00:01",118.653333333333,4.39396607327678,60,0,2010-08-30 15:29:31
2010-08-30,"16:00:01",119.076595744681,4.41992586825289,47,13,2010-08-30 16:36:01
2010-08-30,"17:00:01",120.211666666667,4.38406558726558,60,0,2010-08-30 17:29:31
2010-08-30,"18:00:01",123.33,6.04503718568142,60,0,2010-08-30 18:29:31
2010-08-30,"19:00:01",138.475,6.2421102744157,60,0,2010-08-30 19:29:31
2010-08-30,"20:00:01",149.046808510638,3.74263631007492,47,13,2010-08-30 20:36:01
2010-08-30,"21:00:01",153.62,5.27294121823002,45,15,2010-08-30 21:26:41
2010-08-30,"22:00:01",146.943333333333,3.9430852012041,60,0,2010-08-30 22:29:31
2010-08-30,"23:00:01",148.706666666667,5.8144724950317,60,0,2010-08-30 23:29:31
2010-08-31,"00:00:01",158.077083333333,6.99115671138336,48,12,2010-08-31 00:35:31
2010-08-31,"01:00:01",165.868333333333,6.64712226931902,60,0,2010-08-31 01:29:31
2010-08-31,"02:00:01",172.548333333333,10.0385779880718,60,0,2010-08-31 02:29:31
2010-08-31,"03:00:01",182.446666666667,8.27228303835565,60,0,2010-08-31 03:29:31
2010-08-31,"04:00:01",186.389361702128,7.93367161129654,47,13,2010-08-31 04:36:01
2010-08-31,"05:00:01",185.975,9.57827034029967,60,0,2010-08-31 05:29:31
2010-08-31,"06:00:01",181.083333333333,8.6535026055715,60,0,2010-08-31 06:29:31
2010-08-31,"07:00:01",180.34,8.66962748207592,60,0,2010-08-31 07:29:31
2010-08-31,"08:00:01",157.674468085106,5.77149924328711,47,13,2010-08-31 08:36:01
2010-08-31,"09:00:01",151.426666666667,3.90748376561325,60,0,2010-08-31 09:29:31
2010-08-31,"10:00:01",151.963333333333,3.63812051806352,60,0,2010-08-31 10:29:31
2010-08-31,"11:00:01",162.385,4.30194378612541,60,0,2010-08-31 11:29:31
2010-08-31,"12:00:01",156.944680851064,4.87075605731212,47,13,2010-08-31 12:36:01
2010-08-31,"13:00:01",147.621666666667,4.30301792662268,60,0,2010-08-31 13:29:31
